                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    104,                 0.5867,                0.40915,                 1.0056,                0.84732,                  0.711,                0.76499,                0.48331,                 1.5073,                0.87721,                 1.8373,             0.00082533,             0.00082533,             0.00082533
                    105,                0.56773,                0.38837,                 1.0078,                0.81386,                0.75454,                0.80731,                0.50327,                  1.487,                0.83598,                 1.8071,             0.00081708,             0.00081708,             0.00081708
                    106,                0.56215,                0.39282,                 1.0036,                0.85581,                0.69801,                0.78387,                0.50072,                 1.4822,                0.86641,                 1.8173,             0.00080883,             0.00080883,             0.00080883
                    107,                0.58691,                0.40871,                 1.0079,                0.87916,                0.70899,                0.79843,                0.49444,                 1.4661,                0.87479,                  1.805,             0.00080058,             0.00080058,             0.00080058
                    108,                0.55938,                 0.3888,                0.99759,                0.88478,                0.71067,                0.79275,                0.50324,                 1.4694,                 0.8334,                 1.8038,             0.00079233,             0.00079233,             0.00079233
                    109,                0.57822,                0.39531,                 1.0011,                0.86311,                0.75644,                0.80456,                0.50071,                 1.4772,                0.84169,                 1.8079,             0.00078407,             0.00078407,             0.00078407
                    110,                0.54842,                0.37712,                0.99013,                  0.903,                0.72021,                0.82359,                0.52283,                 1.4556,                0.82338,                 1.8119,             0.00077582,             0.00077582,             0.00077582
                    111,                0.56228,                0.39145,                0.99212,                0.90247,                 0.7294,                0.81464,                0.50526,                 1.4829,                  0.846,                  1.815,             0.00076757,             0.00076757,             0.00076757
                    112,                0.56481,                0.38899,                0.99798,                0.89259,                0.71623,                0.81646,                0.50849,                 1.5212,                0.84559,                 1.8451,             0.00075932,             0.00075932,             0.00075932
                    113,                0.55993,                0.39101,                0.99332,                0.84237,                0.74246,                 0.8066,                0.50766,                 1.4969,                0.82231,                 1.8619,             0.00075107,             0.00075107,             0.00075107
                    114,                0.56687,                0.39269,                 1.0012,                0.86159,                 0.7133,                0.78524,                 0.5066,                 1.5201,                0.84774,                 1.8466,             0.00074282,             0.00074282,             0.00074282
                    115,                0.54975,                0.37906,                0.99032,                0.85234,                0.73281,                0.79531,                0.50002,                 1.4896,                0.87102,                 1.8748,             0.00073456,             0.00073456,             0.00073456
                    116,                 0.5561,                0.38658,                0.98816,                0.86522,                0.73487,                0.80217,                0.49636,                 1.5045,                0.87073,                 1.8671,             0.00072631,             0.00072631,             0.00072631
                    117,                0.56653,                0.40061,                 1.0045,                 0.9014,                  0.714,                 0.8013,                0.49471,                 1.5045,                 0.8442,                 1.8616,             0.00071806,             0.00071806,             0.00071806
                    118,                0.54659,                0.37641,                0.98921,                0.88574,                0.71802,                0.79658,                0.49727,                 1.4935,                0.82818,                 1.8992,             0.00070981,             0.00070981,             0.00070981
                    119,                0.53704,                0.36897,                0.98874,                0.85596,                0.71942,                0.78221,                0.48608,                 1.5203,                0.85286,                 1.8963,             0.00070156,             0.00070156,             0.00070156
