               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.031603,            0.016457,           0.0012456,             0.83407,             0.70241,             0.79712,             0.43531,            0.037368,            0.010342,          0.00096816,           0.0044065,           0.0044065,           0.0044065
                 115,            0.031425,            0.016165,          0.00080462,             0.79238,             0.76387,               0.806,             0.42439,            0.037786,            0.010087,          0.00065328,            0.004357,            0.004357,            0.004357
                 116,            0.031519,            0.015648,           0.0011174,             0.76344,             0.73583,             0.77391,             0.40435,             0.03822,            0.010149,           0.0013706,           0.0043075,           0.0043075,           0.0043075
                 117,            0.030876,            0.016099,           0.0010798,             0.84194,             0.76531,             0.81391,             0.43245,            0.038043,           0.0099368,           0.0010574,            0.004258,            0.004258,            0.004258
                 118,              0.0312,            0.016066,          0.00083299,             0.80787,             0.73402,             0.81072,             0.42985,            0.037523,            0.010042,           0.0010587,           0.0042085,           0.0042085,           0.0042085
                 119,            0.031101,            0.015822,          0.00090249,             0.83192,             0.69821,             0.79717,              0.4211,            0.038436,           0.0099957,           0.0011557,            0.004159,            0.004159,            0.004159
                 120,            0.030459,             0.01611,           0.0010522,             0.81108,             0.75403,             0.81896,             0.43112,            0.036898,           0.0098873,          0.00078932,           0.0041095,           0.0041095,           0.0041095
                 121,            0.030331,            0.015835,           0.0009182,             0.85004,             0.76813,             0.82029,             0.43711,            0.038703,            0.010113,          0.00099295,             0.00406,             0.00406,             0.00406
                 122,            0.030436,            0.016116,            0.001108,             0.77479,             0.76008,             0.81624,             0.43401,            0.036212,           0.0099223,           0.0012151,           0.0040105,           0.0040105,           0.0040105
                 123,            0.030157,            0.015953,           0.0011056,              0.7682,             0.73495,             0.79297,             0.40159,            0.037256,            0.010212,          0.00087934,            0.003961,            0.003961,            0.003961
                 124,            0.030133,            0.015465,          0.00096799,             0.84528,              0.7602,             0.81168,             0.44477,            0.036807,           0.0099814,           0.0012186,           0.0039115,           0.0039115,           0.0039115
                 125,            0.030447,            0.015341,           0.0009788,             0.85033,             0.74993,             0.82073,             0.43723,             0.03648,            0.010151,          0.00078133,            0.003862,            0.003862,            0.003862
                 126,            0.030308,            0.015513,           0.0011073,              0.8344,             0.72128,             0.79199,             0.42741,            0.036258,           0.0099524,           0.0011203,           0.0038125,           0.0038125,           0.0038125
                 127,            0.029625,            0.015567,          0.00081277,             0.79712,             0.74006,             0.81098,             0.42533,            0.036458,            0.009887,          0.00096321,            0.003763,            0.003763,            0.003763
                 128,            0.030491,            0.016006,          0.00083174,             0.80064,             0.76579,             0.79932,             0.42212,            0.037071,            0.010084,           0.0010877,           0.0037135,           0.0037135,           0.0037135
                 129,            0.029429,            0.015266,           0.0012358,             0.78423,             0.78651,             0.83074,             0.44963,            0.036742,            0.010025,          0.00078654,            0.003664,            0.003664,            0.003664
                 130,            0.029797,            0.015272,          0.00098781,             0.81745,             0.75567,             0.81118,             0.44365,            0.035821,           0.0098241,          0.00078556,           0.0036145,           0.0036145,           0.0036145
                 131,             0.02951,             0.01526,          0.00091418,             0.79174,             0.77518,             0.81709,             0.44274,            0.036687,           0.0099618,            0.001834,            0.003565,            0.003565,            0.003565
                 132,            0.029455,            0.015585,          0.00093257,             0.82667,             0.74683,             0.80721,             0.44582,            0.036806,            0.010089,           0.0010133,           0.0035155,           0.0035155,           0.0035155
                 133,             0.02916,            0.015375,          0.00067539,             0.86073,             0.78118,             0.83262,              0.4569,            0.037556,            0.009875,           0.0010484,            0.003466,            0.003466,            0.003466
                 134,             0.02915,            0.015396,          0.00067764,             0.87383,             0.75397,             0.83638,             0.44935,            0.036798,           0.0099127,           0.0011996,           0.0034165,           0.0034165,           0.0034165
                 135,            0.028579,            0.014931,          0.00075897,             0.77022,             0.78338,             0.81669,             0.44475,            0.036682,           0.0099792,            0.000771,            0.003367,            0.003367,            0.003367
                 136,            0.028675,            0.014872,           0.0011211,             0.84093,             0.73434,             0.81101,             0.43927,            0.036718,           0.0098594,           0.0015104,           0.0033175,           0.0033175,           0.0033175
                 137,            0.029156,            0.014715,           0.0008016,             0.82058,             0.77324,             0.82215,             0.44643,            0.037114,           0.0098273,           0.0010708,            0.003268,            0.003268,            0.003268
                 138,             0.02854,            0.014832,          0.00081803,             0.86595,             0.74376,             0.82436,             0.45579,            0.036863,           0.0098413,          0.00084397,           0.0032185,           0.0032185,           0.0032185
                 139,            0.028193,            0.014458,           0.0007257,             0.85938,             0.74701,             0.81708,             0.44129,            0.037266,           0.0099526,          0.00086733,            0.003169,            0.003169,            0.003169
                 140,            0.027676,            0.015223,          0.00077773,             0.84368,             0.76587,             0.82875,             0.45177,            0.037044,           0.0099399,          0.00090892,           0.0031195,           0.0031195,           0.0031195
                 141,             0.02806,            0.015035,          0.00073365,              0.8366,             0.74502,             0.80528,              0.4459,            0.037231,            0.010239,           0.0008377,             0.00307,             0.00307,             0.00307
                 142,            0.027718,             0.01467,           0.0009053,             0.87453,             0.74642,             0.82957,             0.46431,            0.037431,           0.0099313,          0.00085517,           0.0030205,           0.0030205,           0.0030205
                 143,            0.028223,            0.014934,          0.00080928,             0.82818,             0.73756,             0.81256,             0.45711,            0.037104,           0.0099761,           0.0010866,            0.002971,            0.002971,            0.002971
                 144,            0.027881,            0.014337,          0.00082906,             0.84437,             0.76319,             0.81475,             0.44224,            0.036684,           0.0099839,          0.00074951,           0.0029215,           0.0029215,           0.0029215
                 145,            0.027554,            0.014835,          0.00084169,             0.84707,             0.79682,             0.84159,             0.45224,            0.036623,           0.0099473,          0.00089315,            0.002872,            0.002872,            0.002872
                 146,             0.02762,            0.014044,          0.00085984,             0.87614,             0.74433,             0.82943,             0.45809,            0.036879,           0.0099796,           0.0012446,           0.0028225,           0.0028225,           0.0028225
                 147,            0.027366,            0.014033,          0.00071102,             0.83141,             0.71168,               0.802,             0.43087,            0.037216,           0.0098587,          0.00094812,            0.002773,            0.002773,            0.002773
                 148,            0.027195,            0.014423,          0.00083494,             0.86493,             0.74697,             0.83206,              0.4626,            0.036782,           0.0098123,           0.0017267,           0.0027235,           0.0027235,           0.0027235
                 149,             0.02721,            0.014296,          0.00081382,             0.80709,             0.79051,             0.82817,             0.45085,            0.037791,            0.010013,          0.00098568,            0.002674,            0.002674,            0.002674
                 150,            0.027502,            0.014308,          0.00080584,             0.88447,             0.72876,             0.81662,             0.45752,            0.036751,            0.010025,          0.00093081,           0.0026245,           0.0026245,           0.0026245
                 151,            0.027045,            0.013881,          0.00074559,             0.82675,             0.72712,             0.80554,             0.44648,             0.03749,            0.010009,            0.001003,            0.002575,            0.002575,            0.002575
                 152,            0.026522,            0.014398,          0.00082779,             0.83411,              0.7568,             0.81598,             0.43966,             0.03762,            0.010309,          0.00091665,           0.0025255,           0.0025255,           0.0025255
                 153,            0.026579,            0.014285,          0.00067824,             0.83568,             0.78628,             0.84894,             0.46196,            0.036116,           0.0098862,          0.00081839,            0.002476,            0.002476,            0.002476
                 154,            0.026294,            0.013854,          0.00061532,             0.89362,             0.73243,             0.83645,             0.47317,            0.036464,           0.0097634,          0.00066582,           0.0024265,           0.0024265,           0.0024265
                 155,            0.026599,            0.014503,          0.00067332,             0.86639,             0.75283,             0.83697,             0.46157,              0.0372,           0.0097458,          0.00075755,            0.002377,            0.002377,            0.002377
                 156,            0.026367,            0.013928,          0.00055413,             0.80485,             0.76543,             0.82273,              0.4587,            0.037089,            0.010052,          0.00083225,           0.0023275,           0.0023275,           0.0023275
