                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    147,                0.70923,                0.47876,                 1.0556,                0.88906,                0.71216,                  0.799,                0.49507,                 1.4026,                 0.8419,                 1.6094,             0.00047051,             0.00047051,             0.00047051
                    148,                0.70433,                0.46481,                 1.0503,                0.87302,                 0.7155,                0.80025,                0.50485,                 1.3803,                0.80711,                  1.583,             0.00046226,             0.00046226,             0.00046226
                    149,                0.73936,                0.49445,                 1.0644,                0.84696,                0.73403,                0.79936,                0.50082,                 1.3625,                0.80059,                  1.558,             0.00045401,             0.00045401,             0.00045401
                    150,                0.70976,                0.46829,                 1.0498,                0.85542,                0.74751,                0.81098,                0.50145,                 1.3829,                0.81062,                 1.5831,             0.00044576,             0.00044576,             0.00044576
                    151,                0.70945,                0.47431,                 1.0537,                0.88309,                 0.7359,                0.79759,                0.50518,                 1.3712,                0.81494,                 1.5715,              0.0004375,              0.0004375,              0.0004375
                    152,                0.71045,                0.46691,                 1.0532,                0.85428,                0.74838,                0.80091,                0.49521,                 1.3923,                0.81261,                 1.5941,             0.00042925,             0.00042925,             0.00042925
                    153,                0.70427,                0.47339,                 1.0447,                0.88282,                0.74568,                0.80631,                0.51047,                 1.3744,                0.79336,                 1.5754,               0.000421,               0.000421,               0.000421
                    154,                0.70093,                0.46147,                 1.0431,                0.87614,                0.71672,                0.79509,                0.49651,                  1.398,                0.79928,                 1.6125,             0.00041275,             0.00041275,             0.00041275
                    155,                 0.7093,                0.47045,                 1.0525,                0.85897,                0.72243,                0.79559,                0.50113,                  1.396,                0.80648,                 1.5954,              0.0004045,              0.0004045,              0.0004045
                    156,                0.69687,                0.46427,                 1.0474,                 0.8694,                0.73443,                0.80156,                0.49963,                 1.3955,                0.79897,                 1.6003,             0.00039625,             0.00039625,             0.00039625
                    157,                0.68823,                0.45069,                 1.0408,                0.87993,                0.73244,                0.80467,                0.49925,                 1.4071,                0.80284,                 1.6167,             0.00038799,             0.00038799,             0.00038799
                    158,                 0.6868,                0.45914,                 1.0484,                0.90471,                0.71516,                0.81007,                0.50648,                 1.3885,                0.77744,                 1.6064,             0.00037974,             0.00037974,             0.00037974
                    159,                0.69261,                0.46522,                 1.0445,                0.85357,                 0.7492,                0.80658,                0.49956,                  1.387,                0.77021,                  1.603,             0.00037149,             0.00037149,             0.00037149
                    160,                0.68323,                 0.4565,                 1.0402,                0.88365,                0.73628,                0.81312,                 0.5069,                 1.3845,                0.78694,                 1.5837,             0.00036324,             0.00036324,             0.00036324
                    161,                 0.6752,                0.44533,                 1.0346,                0.84839,                0.74271,                 0.8085,                0.51404,                 1.3704,                0.80981,                 1.5782,             0.00035499,             0.00035499,             0.00035499
                    162,                0.68762,                0.45224,                 1.0362,                0.88917,                0.72686,                0.81508,                0.50084,                  1.389,                 0.7914,                 1.6099,             0.00034674,             0.00034674,             0.00034674
                    163,                0.66067,                0.43851,                 1.0273,                0.87081,                0.72735,                 0.8075,                0.49649,                 1.4118,                0.83655,                 1.6361,             0.00033848,             0.00033848,             0.00033848
                    164,                0.67178,                0.44928,                 1.0401,                0.90623,                0.70538,                0.79566,                0.49035,                 1.4058,                0.83884,                 1.6399,             0.00033023,             0.00033023,             0.00033023
                    165,                 0.6684,                0.43776,                 1.0331,                0.87098,                0.72554,                0.79745,                0.49229,                 1.3886,                0.82081,                 1.6119,             0.00032198,             0.00032198,             0.00032198
                    166,                0.66873,                0.44271,                  1.027,                0.84783,                0.74221,                0.80007,                0.49282,                 1.4073,                0.81355,                 1.6326,             0.00031373,             0.00031373,             0.00031373
                    167,                0.67749,                0.44317,                 1.0358,                0.87788,                0.71763,                0.80249,                0.50249,                 1.3949,                0.85075,                 1.6169,             0.00030548,             0.00030548,             0.00030548
                    168,                0.65462,                0.42832,                 1.0291,                0.83805,                0.74401,                0.79861,                0.50653,                 1.3826,                0.82171,                 1.6115,             0.00029723,             0.00029723,             0.00029723
                    169,                0.65422,                0.42865,                 1.0274,                0.86493,                0.73365,                0.79113,                0.50476,                 1.3688,                 0.8122,                 1.6042,             0.00028897,             0.00028897,             0.00028897
                    170,                0.65258,                 0.4183,                 1.0227,                 0.8412,                0.72801,                0.78603,                0.49855,                 1.3989,                0.82976,                 1.6479,             0.00028072,             0.00028072,             0.00028072
                    171,                0.65455,                0.43133,                  1.027,                0.85196,                0.73338,                0.79787,                0.50232,                 1.3991,                0.80865,                  1.621,             0.00027247,             0.00027247,             0.00027247
                    172,                0.64005,                0.41806,                 1.0164,                0.88752,                0.71133,                0.79427,                0.50481,                 1.3959,                 0.7858,                 1.6336,             0.00026422,             0.00026422,             0.00026422
                    173,                0.64509,                0.42288,                 1.0228,                0.89016,                0.69486,                0.78607,                0.50008,                 1.3869,                 0.8001,                 1.6042,             0.00025597,             0.00025597,             0.00025597
                    174,                0.64773,                0.42948,                 1.0253,                0.88473,                0.72499,                0.80067,                0.50115,                 1.4158,                0.81213,                 1.6432,             0.00024772,             0.00024772,             0.00024772
                    175,                0.64482,                0.41513,                 1.0176,                0.88901,                0.71098,                0.80393,                0.49938,                 1.3957,                 0.7996,                 1.6127,             0.00023946,             0.00023946,             0.00023946
                    176,                0.64169,                0.41837,                 1.0191,                0.86355,                0.72709,                 0.7994,                0.49926,                 1.3903,                 0.8064,                 1.6158,             0.00023121,             0.00023121,             0.00023121
                    177,                0.63906,                0.42502,                 1.0263,                0.91204,                 0.7151,                0.80019,                0.49671,                 1.3938,                0.81726,                 1.6181,             0.00022296,             0.00022296,             0.00022296
                    178,                0.63577,                0.41786,                 1.0178,                0.86747,                0.73952,                0.80544,                0.50049,                 1.3786,                0.79346,                 1.6074,             0.00021471,             0.00021471,             0.00021471
                    179,                0.62822,                0.41108,                 1.0143,                 0.8739,                0.71335,                0.79637,                 0.4962,                 1.3972,                 0.8149,                 1.6307,             0.00020646,             0.00020646,             0.00020646
                    180,                0.63949,                0.41241,                 1.0162,                0.87598,                0.72354,                0.80003,                0.49763,                 1.3985,                0.81839,                 1.6279,             0.00019821,             0.00019821,             0.00019821
                    181,                0.62534,                0.40782,                 1.0101,                 0.8976,                0.71488,                0.80117,                0.49926,                  1.397,                0.81309,                 1.6235,             0.00018995,             0.00018995,             0.00018995
                    182,                0.62704,                0.41675,                 1.0063,                0.85686,                0.72534,                0.79606,                0.50158,                 1.3969,                0.81836,                 1.6287,              0.0001817,              0.0001817,              0.0001817
                    183,                 0.6198,                0.41234,                  1.017,                0.85034,                0.72623,                0.79124,                0.49325,                 1.4042,                0.82509,                 1.6314,             0.00017345,             0.00017345,             0.00017345
                    184,                 0.6238,                0.41827,                 1.0132,                0.86177,                0.72211,                0.79367,                0.49422,                 1.3967,                0.81404,                 1.6275,              0.0001652,              0.0001652,              0.0001652
                    185,                0.60565,                0.39889,                 1.0039,                0.87446,                0.71343,                0.80072,                0.49964,                 1.3883,                0.82131,                 1.6214,             0.00015695,             0.00015695,             0.00015695
                    186,                0.61234,                0.40324,                0.99829,                0.86907,                0.71717,                0.79911,                0.50205,                 1.3789,                 0.8139,                 1.6074,              0.0001487,              0.0001487,              0.0001487
                    187,                0.60508,                0.39755,                 1.0006,                0.90675,                0.69173,                0.79772,                0.50242,                 1.3777,                0.80219,                 1.6074,             0.00014044,             0.00014044,             0.00014044
                    188,                 0.5954,                0.39138,                 1.0005,                0.85938,                 0.7408,                 0.8039,                0.50181,                  1.378,                0.81069,                  1.613,             0.00013219,             0.00013219,             0.00013219
                    189,                0.61143,                0.39442,                 1.0041,                0.90217,                0.71899,                0.81178,                0.50562,                 1.3824,                0.80456,                 1.6163,             0.00012394,             0.00012394,             0.00012394
                    190,                0.59532,                0.38885,                 1.0003,                0.90177,                0.70527,                0.80774,                0.50684,                 1.3794,                0.79306,                 1.6081,             0.00011569,             0.00011569,             0.00011569
                    191,                0.54705,                0.31647,                0.95215,                0.87318,                0.73049,                0.80433,                 0.5042,                 1.3946,                0.80479,                 1.6324,             0.00010744,             0.00010744,             0.00010744
                    192,                0.52721,                0.30169,                0.93768,                0.87157,                0.72573,                0.80015,                0.50882,                 1.3774,                0.80023,                 1.6201,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    193,                0.50954,                0.29306,                0.92978,                0.87423,                0.72363,                0.81084,                0.51439,                 1.3858,                0.81049,                 1.6286,             9.0935e-05,             9.0935e-05,             9.0935e-05
                    194,                0.51028,                0.28691,                0.93866,                0.88651,                0.73257,                0.81996,                0.51555,                 1.3888,                0.79694,                 1.6339,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    195,                0.49354,                 0.2846,                0.92322,                0.87766,                0.72889,                0.81542,                0.51268,                 1.3975,                0.80734,                 1.6397,             7.4432e-05,             7.4432e-05,             7.4432e-05
                    196,                 0.4934,                0.28207,                 0.9209,                0.87148,                0.73386,                 0.8175,                0.51587,                 1.3829,                0.80798,                 1.6287,              6.618e-05,              6.618e-05,              6.618e-05
                    197,                0.50945,                 0.2908,                0.94096,                 0.8756,                0.73827,                0.81861,                0.51667,                 1.3772,                0.80444,                 1.6238,             5.7928e-05,             5.7928e-05,             5.7928e-05
                    198,                0.48184,                0.27919,                0.92121,                0.87244,                0.73145,                0.81674,                0.51412,                 1.3819,                0.79732,                 1.6271,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    199,                0.48625,                0.27589,                0.91731,                0.84968,                0.74557,                0.81266,                0.51373,                 1.3841,                0.79731,                 1.6312,             4.1425e-05,             4.1425e-05,             4.1425e-05
                    200,                0.48623,                0.27845,                0.91765,                0.86034,                0.73276,                0.81274,                0.51454,                  1.388,                0.80473,                 1.6343,             3.3173e-05,             3.3173e-05,             3.3173e-05
