               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.019866,            0.010285,          0.00038735,             0.89917,             0.78711,             0.84527,             0.52677,            0.032723,            0.010812,          0.00074259,            0.002278,            0.002278,            0.002278
                 158,            0.019571,            0.010178,          0.00042295,             0.87391,             0.81066,             0.86616,             0.51815,            0.032777,            0.010704,          0.00078766,           0.0022285,           0.0022285,           0.0022285
                 159,            0.019448,            0.010169,          0.00027691,             0.87646,             0.80351,             0.85576,             0.52166,            0.033101,            0.011006,          0.00076464,            0.002179,            0.002179,            0.002179
                 160,            0.019534,            0.010069,          0.00039178,             0.90765,             0.76644,              0.8509,             0.52584,            0.032922,            0.011072,          0.00075033,           0.0021295,           0.0021295,           0.0021295
                 161,            0.019765,           0.0099307,          0.00028276,             0.86269,             0.78014,             0.85759,             0.52089,            0.032866,            0.011209,          0.00081511,             0.00208,             0.00208,             0.00208
                 162,            0.019415,            0.010152,          0.00048531,             0.89282,             0.77523,             0.85677,             0.52263,            0.033244,            0.011115,          0.00076716,           0.0020305,           0.0020305,           0.0020305
                 163,            0.019342,            0.010277,          0.00029916,             0.90484,             0.76362,             0.85045,             0.51912,            0.033335,            0.010958,          0.00074053,            0.001981,            0.001981,            0.001981
                 164,            0.018978,            0.009835,          0.00023314,             0.87691,             0.79862,             0.85649,             0.53383,            0.032728,            0.011112,          0.00081803,           0.0019315,           0.0019315,           0.0019315
                 165,            0.019214,            0.010091,          0.00026808,             0.90741,             0.77685,             0.87434,             0.54894,            0.032513,            0.010942,          0.00080008,            0.001882,            0.001882,            0.001882
                 166,            0.019211,           0.0095888,          0.00032684,             0.90413,             0.79204,             0.86367,             0.53378,            0.032517,            0.010858,          0.00079787,           0.0018325,           0.0018325,           0.0018325
                 167,            0.019159,            0.010142,          0.00029394,             0.91667,             0.78518,              0.8619,             0.53757,            0.032563,            0.011027,          0.00078057,            0.001783,            0.001783,            0.001783
                 168,            0.018894,           0.0096792,          0.00024095,             0.88551,             0.80401,             0.87175,             0.53083,            0.032935,            0.010987,          0.00080107,           0.0017335,           0.0017335,           0.0017335
                 169,            0.018986,           0.0099574,           0.0001751,             0.93549,              0.7602,             0.85896,              0.5345,             0.03296,            0.011294,          0.00083475,            0.001684,            0.001684,            0.001684
                 170,            0.018813,            0.009787,          0.00028122,             0.88699,             0.78497,             0.85295,             0.53005,            0.032778,             0.01107,          0.00076005,           0.0016345,           0.0016345,           0.0016345
                 171,            0.018923,           0.0099869,          0.00024215,             0.92507,              0.7619,             0.86022,              0.5256,             0.03286,            0.011056,          0.00070333,            0.001585,            0.001585,            0.001585
                 172,            0.018548,            0.010127,           0.0002102,             0.87355,              0.8046,             0.86307,             0.53214,            0.032652,            0.011204,           0.0007779,           0.0015355,           0.0015355,           0.0015355
                 173,            0.018432,           0.0096443,          0.00038487,              0.9091,             0.77458,             0.86035,               0.532,            0.032707,            0.011451,          0.00089542,            0.001486,            0.001486,            0.001486
                 174,            0.018517,           0.0096836,          0.00026836,             0.90694,             0.77438,             0.85348,             0.53177,            0.032672,            0.011281,          0.00097355,           0.0014365,           0.0014365,           0.0014365
                 175,            0.018403,           0.0093704,          0.00019579,             0.88687,             0.79943,              0.8632,             0.53148,            0.032951,            0.011224,          0.00074582,            0.001387,            0.001387,            0.001387
                 176,            0.018048,           0.0095335,          0.00025523,             0.90282,             0.77257,             0.85674,             0.52094,            0.033195,            0.011294,          0.00078185,           0.0013375,           0.0013375,           0.0013375
                 177,             0.01803,            0.009564,          0.00030569,             0.92386,             0.76281,             0.84907,              0.5179,            0.033111,            0.011556,          0.00079542,            0.001288,            0.001288,            0.001288
                 178,            0.018259,           0.0094657,           0.0004319,             0.92804,             0.76417,             0.85469,             0.52572,            0.033098,            0.011518,          0.00082348,           0.0012385,           0.0012385,           0.0012385
                 179,            0.018066,           0.0094579,          0.00020825,             0.92786,             0.77822,             0.86449,             0.53705,            0.032705,            0.011339,          0.00083157,            0.001189,            0.001189,            0.001189
                 180,            0.018027,           0.0095673,          0.00033983,             0.92786,             0.77023,             0.86363,             0.53447,            0.033154,            0.011332,           0.0008134,           0.0011395,           0.0011395,           0.0011395
                 181,            0.017859,           0.0096661,          0.00027804,             0.89966,             0.78481,             0.85625,             0.53416,            0.033151,            0.011283,          0.00079556,             0.00109,             0.00109,             0.00109
                 182,            0.018122,           0.0098481,          0.00032636,             0.88812,              0.7839,              0.8467,                0.53,            0.032827,            0.011309,          0.00096439,           0.0010405,           0.0010405,           0.0010405
                 183,            0.017924,           0.0093454,          0.00018981,             0.89459,             0.77494,             0.85577,             0.52972,            0.032854,            0.011307,          0.00088597,            0.000991,            0.000991,            0.000991
                 184,            0.017784,           0.0094777,          0.00018091,             0.90814,             0.78051,             0.85137,             0.52764,            0.033073,            0.011255,          0.00096768,           0.0009415,           0.0009415,           0.0009415
                 185,            0.017766,           0.0094513,          0.00026992,              0.9101,             0.77225,               0.852,             0.52241,            0.032897,            0.011346,          0.00096959,            0.000892,            0.000892,            0.000892
                 186,            0.017944,           0.0092909,          0.00031575,             0.91252,             0.77154,             0.85622,             0.52859,            0.033024,            0.011569,          0.00090342,           0.0008425,           0.0008425,           0.0008425
                 187,            0.017743,           0.0089445,          0.00019739,             0.90412,              0.7766,             0.85527,             0.53169,             0.03291,            0.011509,           0.0009234,            0.000793,            0.000793,            0.000793
                 188,            0.018017,           0.0098114,          0.00019873,             0.92795,             0.76077,             0.85365,             0.52437,            0.033032,             0.01164,          0.00096169,           0.0007435,           0.0007435,           0.0007435
                 189,            0.017568,            0.009308,          0.00024269,             0.93124,             0.77556,             0.86179,             0.53681,            0.032834,            0.011569,           0.0009049,            0.000694,            0.000694,            0.000694
                 190,             0.01751,           0.0098765,          0.00031451,             0.92797,             0.77041,             0.86314,             0.53349,             0.03282,            0.011478,          0.00084583,           0.0006445,           0.0006445,           0.0006445
                 191,            0.016889,           0.0090348,          0.00034894,             0.90803,             0.76079,             0.85898,              0.5332,            0.032999,            0.011367,          0.00097283,            0.000595,            0.000595,            0.000595
                 192,            0.017126,           0.0094114,          0.00026641,             0.94187,             0.75796,             0.85979,             0.53336,            0.032991,             0.01147,          0.00088362,           0.0005455,           0.0005455,           0.0005455
                 193,            0.017324,           0.0088773,          0.00030795,             0.93908,             0.76531,             0.85773,              0.5316,            0.032976,            0.011555,           0.0008225,            0.000496,            0.000496,            0.000496
                 194,            0.017473,           0.0093834,          0.00023292,             0.93935,             0.76836,             0.85519,             0.52981,            0.033088,            0.011582,          0.00083209,           0.0004465,           0.0004465,           0.0004465
                 195,             0.01696,           0.0092233,          0.00022955,             0.93234,             0.76555,             0.85787,             0.53149,            0.033158,            0.011575,          0.00082978,            0.000397,            0.000397,            0.000397
                 196,            0.017374,           0.0092376,          0.00029895,             0.93673,             0.76531,             0.85725,             0.53553,             0.03299,            0.011584,          0.00077678,           0.0003475,           0.0003475,           0.0003475
                 197,            0.016908,           0.0090203,          0.00018081,             0.93559,             0.76304,              0.8558,             0.53946,            0.033022,            0.011595,          0.00078917,            0.000298,            0.000298,            0.000298
                 198,            0.017007,           0.0090149,          0.00031539,             0.92475,             0.77177,             0.85636,             0.53863,            0.032967,            0.011614,          0.00078352,           0.0002485,           0.0002485,           0.0002485
                 199,            0.016689,           0.0091498,          0.00033527,             0.91353,             0.77054,             0.85636,             0.53739,            0.032882,             0.01165,          0.00077415,            0.000199,            0.000199,            0.000199
